deputy,-0.556289971,0.183939993,-0.107790001,0.761780024,1.045699954,-0.420810014,0.11208,0.15151,-0.493880004,-2.282500029,0.260500014,0.483370006,-0.535099983,0.536189973,-0.0043887,-0.042649001,-0.065730996,0.312559992,0.703450024,0.607869983,0.208309993,0.049667001,0.391730011,-0.407620013,-0.284850001,-2.014100075,0.814310014,-0.124420002,-1.481600046,0.984549999,2.063800097,-0.512690008,-0.437709987,-0.664110005,-0.130850002,0.375519991,0.327740014,0.446319997,0.367399991,0.698199987,-0.46886,1.484200001,-0.370620012,-1.409700036,0.26286,-0.411669999,-1.474699974,0.360040009,0.779049993,0.922909975
attorney,-0.371960014,-0.506560028,-0.463889986,0.891910017,0.60540998,0.397109985,-0.716210008,0.795599997,-0.019165,-0.842159986,-0.780219972,0.411240011,-0.46983999,-0.716600001,0.730340004,-0.397300005,0.047903001,-0.92930001,0.559119999,-0.485960007,0.078639999,0.559870005,-0.28828001,-0.30061999,-0.950139999,-2.51850009,0.345299989,-0.339659989,-0.750580013,-0.542550027,1.24969995,-1.488299966,-0.592899978,-1.549600005,0.379500002,-0.765150011,0.050115,-0.142240003,1.006100059,-0.027171001,-0.174380004,1.475999951,0.0070303,0.068585999,-0.296050012,-0.559319973,-0.969850004,-0.049543001,-0.272920012,1.707900047
professor,-1.271000028,1.078699946,-1.120000005,-0.365379989,0.32833001,0.083114997,-0.2667,-0.831219971,-0.525640011,-0.390549988,0.458600014,0.58634001,-0.401199996,-0.390879989,-0.034968998,-0.014775,0.109200001,0.67148,-0.309269994,1.248299956,0.461309999,1.084699988,-0.0096554,-0.277949989,0.544130027,-2.195499897,-0.052889001,-0.95599997,-1.736899972,0.212369993,1.542000055,-1.280900002,-0.074123003,-1.70720005,-0.268709987,-0.209910005,-0.508939981,1.213400006,2.073199987,0.637030005,-0.034836002,0.591600001,-0.110229999,0.062066,0.573819995,0.195720002,0.646979988,-0.123209998,-0.130050004,1.047799945
student,-1.072900057,0.941030025,0.084904,-1.076599956,0.428660005,0.099877,-0.510810018,-0.249610007,-0.308829993,0.195529997,0.196500003,-0.731519997,0.096915998,-0.062685996,0.120779999,-0.723839998,-0.381999999,0.693400025,0.329560012,0.402440012,0.534850001,0.917810023,-0.445529997,0.718039989,-0.136350006,-1.690600038,0.158179998,-1.236700058,-1.227800012,-0.058566,2.754400015,0.186719999,-0.263000011,-1.279199958,0.169919997,0.407480001,0.122479998,0.112109996,0.783179998,0.036392,-0.408080012,-0.058474001,-0.279320002,0.330350012,0.52384001,-1.048699975,0.275649995,0.0363,0.048604,0.282389998
lawyer,-0.480760008,-0.024484999,-0.565140009,0.568109989,1.029199958,0.341969997,-0.46103999,0.791469991,-0.301580012,-0.059771001,-0.375010014,0.244120002,-0.693690002,-0.225830004,0.686600029,-0.509949982,0.011649,-0.424650013,0.412200004,-0.043692999,0.250330001,1.475700021,-0.551789999,0.170499995,-0.436830014,-2.560600042,0.25534001,-0.696929991,-0.883700013,0.055147,1.36740005,-1.495399952,-0.498679996,-0.654760003,0.118069999,-0.681949973,0.079268999,0.090490997,1.043900013,0.081197999,0.535319984,1.215299964,0.171279997,0.617429972,0.217380002,-0.789699972,-1.190299988,-0.093860999,0.125200003,0.990360022
character,0.194749996,0.609939992,-0.666199982,0.018510001,1.372900009,1.481299996,0.091457002,-0.772899985,-0.622009993,0.341659993,-0.131919995,1.458500028,-0.51710999,0.165089995,0.398889989,-0.295949996,0.177919999,0.419070005,-0.0068121,-0.023073999,-0.504130006,0.49823001,-0.046273999,0.637950003,0.737519979,-1.19509995,-1.239199996,0.060245998,0.399170011,-0.330980003,2.328299999,-0.468430012,0.407979995,-1.082299948,0.360009998,0.908010006,-0.289240003,-0.446020007,-1.040699959,-1.08130002,0.287750006,0.707759976,-0.910160005,-0.615960002,-0.39824,-0.110529996,0.426640004,-0.713729978,0.230440006,0.831449986
captain,-0.119050004,-0.412669986,-0.667550027,-0.317869991,0.928240001,-0.32615,-0.855300009,0.98793,-0.210789993,-1.048099995,0.897920012,2.308099985,-1.501099944,0.198430002,0.118000001,-0.573400021,0.421139985,-0.234300002,-2.075000048,-0.040922001,-1.082000017,0.697009981,0.30083999,-0.234940007,0.302370012,-1.506299973,0.73842001,-0.549390018,-0.340840012,0.41475001,1.629999995,-0.189490005,-0.084894001,0.580770016,0.840279996,0.626619995,0.791750014,0.053091999,-0.116449997,-0.247879997,0.658159971,0.833570004,0.095657997,-0.662750006,-0.394650012,0.779739976,-0.599550009,-0.481869996,0.328060001,-0.075065002
analyst,-0.349029988,0.756110013,0.687629998,1.122499943,0.756980002,-0.884490013,-0.52925998,-0.47330001,-0.611150026,-0.169520006,0.068815999,0.938059986,-1.335399985,-0.332749993,-0.216030002,0.721689999,1.033499956,-0.468290001,-0.57032001,-0.080463998,0.811930001,0.254819989,-0.169330001,-0.239930004,-0.153170004,-0.93621999,-0.076738998,-0.161029994,-1.001299977,0.508970022,1.716699958,-0.807680011,1.671700001,-0.331919998,-0.286830008,-1.417500019,-1.022199988,-0.193749994,1.613000035,0.021398,0.544830024,1.052600026,0.068550996,-0.77125001,1.034399986,-0.756590009,0.186059996,0.927079976,0.453550011,1.965600014
commander,0.552429974,-0.462949991,0.556689978,0.073398001,1.479699969,-1.22329998,0.239889994,0.824410021,-0.337630004,-2.069400072,0.424659997,0.593180001,-1.231600046,0.164320007,-0.674189985,-0.394389987,0.0092079,0.415280014,-0.842220008,0.34375,-0.772840023,0.249359995,0.081184,-0.601549983,-0.643260002,-1.860800028,-0.31904,-0.671209991,-0.262210011,1.11559999,1.73360002,-1.006000042,-1.075799942,-0.284579992,0.854470015,0.354790002,0.102260001,-0.503480017,-0.735170007,0.661220014,0.179629996,1.086699963,-0.118349999,-1.733899951,0.081781,-0.642279983,-0.464120001,-0.092835002,-0.59671998,1.037299991
writer,-1.210000038,1.370000005,-0.47428,0.109999999,0.198850006,0.046321999,-1.455199957,-0.318720013,-0.373569995,0.346740007,-0.245560005,0.75187999,-0.385430008,0.282680005,1.240100026,-0.901149988,0.247260004,-0.315100014,0.029514,1.154999971,0.486860007,1.128299952,0.351289988,1.142400026,1.278900027,-1.54279995,-1.086699963,-0.989239991,-0.362509996,0.521449983,1.724799991,-1.464100003,0.835959971,-0.99654001,-0.620850027,0.345290005,-0.995069981,0.510999978,0.261200011,0.438719988,1.209599972,1.849599957,-0.036029,-1.022699952,0.297239989,-0.023403,-0.170839995,-0.190620005,0.065723002,0.687049985
author,-0.502460003,1.217800021,-0.800650001,-0.458539993,0.657790005,0.885339975,-1.182899952,-0.988740027,0.171639994,0.191839993,-0.566229999,0.897059977,-0.122560002,0.043017998,1.25,-1.109400034,0.264869988,-0.142649993,-0.064217001,0.871010005,0.249019995,0.820739985,0.077487998,0.394309998,1.185500026,-1.690400004,-1.096099973,-0.974529982,-0.60977,0.431679994,1.64230001,-1.682299972,-0.011841,-0.56783998,-0.421629995,0.0045148,-0.659210026,0.396459997,0.403180003,-0.073082,0.894200027,0.908219993,0.130349994,-0.197909996,0.218840003,0.327969998,0.063391998,-0.034283001,-0.163749993,0.68641001
editor,-1.351999998,0.82277,-0.093772002,0.287710011,0.50168997,-0.615939975,-1.533900023,-0.920009971,0.128820002,-0.984740019,-0.367410004,0.825730026,-0.931010008,0.285219997,0.913749993,-0.628050029,-0.648459971,0.079040997,0.400339991,0.560450017,0.711239994,0.845579982,0.309489995,1.031200051,0.444099993,-1.240800023,-0.783110023,-0.428770006,-0.377660006,0.826330006,1.800999999,-1.59860003,0.364329994,-0.529240012,-1.076699972,0.090383999,-0.443549991,0.281569988,0.520420015,0.137620002,1.47329998,0.837650001,-0.468010008,-0.179769993,-0.224969998,0.178269997,-0.295489997,0.058566999,0.126460001,1.216300011
ambassador,0.00079396,0.991180003,-0.527469993,0.231560007,0.954370022,-0.844139993,-0.163770005,0.384680003,-0.227329999,-0.97062999,0.446749985,0.465680003,-0.091760002,0.037161,0.910380006,0.144830003,0.171739995,-0.246930003,0.366939992,0.355170012,0.202690005,0.966809988,-0.095293,-0.400660008,0.335750014,-1.931300044,0.892809987,0.184400007,-1.034000039,0.315679997,0.991909981,-0.592710018,-0.818599999,-0.41178,-0.150330007,-0.698339999,0.067959003,0.297140002,-1.262699962,0.453530014,0.376060009,1.490100026,1.142799973,-2.369199991,0.34810999,0.174879998,-1.166599989,0.371140003,-0.763800025,0.384449989
actor,-0.661740005,1.019999981,-0.17757,-0.316170007,0.649699986,1.212299943,-0.299879998,-0.299230009,-0.987510026,1.012799978,-0.034051001,0.840359986,-0.277720004,0.884940028,1.132799983,-0.539640009,0.737309992,0.783159971,-1.097300053,0.284249991,-0.072976001,1.32130003,0.092697002,0.526910007,0.45765999,-1.37440002,-0.404619992,-0.469260007,-0.710240006,0.258929998,1.622799993,-0.320479989,0.628229976,-0.442909986,0.818359971,0.512769997,0.236520007,-0.01136,-0.478350013,-0.91881001,0.099026002,2.230400085,-0.345499992,-1.181699991,-0.649320006,-0.712419987,-0.273220003,-1.08920002,-0.322380006,1.310099959
doctor,0.669990003,0.116980001,-0.46322,-0.90012002,0.565599978,0.489800006,-0.260309994,0.712679982,0.623380005,0.02785,0.680119991,0.767449975,-0.020365,0.520969987,0.806219995,-0.205369994,-0.882629991,0.257070005,-0.180350006,0.809689999,-0.241479993,1.16170001,0.308340013,0.654950023,0.32863,-2.28489995,-0.692189991,-0.712409973,-0.502420008,-0.076540999,1.862400055,-0.203229994,-0.647490025,-0.516170025,0.502730012,0.789179981,0.626240015,0.374960005,1.28550005,-0.205809996,0.410299987,0.719959974,-0.162929997,0.291060001,0.471879989,-0.151209995,0.36688,-0.089993,0.37777999,0.598179996
artist,-0.910929978,0.998080015,-0.71438998,-0.230049998,0.60838002,0.593410015,-1.485200047,-0.529829979,-0.403100014,1.302899957,0.84145999,0.322959989,0.264090002,0.758520007,0.682070017,-0.782400012,0.518790007,-0.104790002,-0.048726998,-0.052308999,0.436489999,0.811049998,-0.723380029,0.170039997,0.51888001,-0.61164999,-1.441499949,-0.825720012,-0.488940001,-0.54114002,1.932100058,-1.306900024,0.249400005,-0.946730018,-0.056784999,0.619700015,0.224800006,0.595790029,-0.231519997,-0.648329973,0.79132998,0.504800022,-0.035264,-1.297999978,0.303939998,-0.570749998,-0.251410007,-1.341400027,-0.335979998,0.37173
senator,-0.393339992,0.187480003,0.647099972,0.145270005,0.159659997,1.136899948,-0.79628998,0.354149997,-0.566110015,-1.041900039,-1.598099947,-0.043776002,0.133760005,-0.089369997,-0.295720011,-0.9005,-0.127580002,0.020343,0.439529985,-0.330879986,-0.791809976,0.0078458,0.259369999,-0.462040007,0.598699987,-2.655900002,0.230419993,-0.263249993,-0.63301003,0.396070004,1.031499982,-0.431039989,-1.192299962,-0.731289983,-0.038077001,-1.165300012,-0.423260003,0.786559999,-0.203749999,-0.718930006,-0.534370005,1.168200016,-0.876079977,-0.213860005,-0.458350003,0.287389994,-1.131899953,-0.358480006,-0.0080362,1.50940001
singer,-1.050899982,0.825519979,-0.629790008,0.170900002,0.187769994,1.412899971,-1.428900003,0.374040008,-0.233860001,1.67750001,0.802550018,0.110399999,0.073592998,0.481840014,0.81062001,-0.625909984,-0.016186001,-0.210309997,0.270830005,-0.215719998,-0.354350001,1.69509995,0.077789001,0.672800004,0.320410013,-0.554109991,-0.786599994,-0.419939995,-0.761259973,-0.25733,2.003799915,-0.898479998,0.554260015,0.638599992,0.584770024,-0.398490012,0.551429987,-0.630599976,0.034998,-0.576510012,0.077739999,0.98101002,-0.611090004,-1.71389997,0.450610012,-0.568570018,-0.837469995,-1.538200021,-0.869430006,0.629000008
commissioner,-0.737370014,-0.176520005,-1.140599966,0.411870003,-0.333000004,-0.37371999,-0.788789988,-0.274789989,0.484160006,-2.39289999,0.398250014,1.069399953,-0.763199985,-0.43551001,1.664899945,0.360110015,0.84473002,-0.425520003,0.501030028,-0.457969993,-0.085648,-0.271499991,-0.855170012,0.106030002,0.193780005,-1.496299982,1.078199983,0.041140001,-1.427299976,0.548650026,1.464300036,0.100319996,-0.421829998,-0.828740001,-0.659850001,-0.0065781,0.797940016,-0.274439991,0.551769972,0.835089982,-0.842840016,1.692299962,0.140039995,-0.463340014,-0.930429995,-0.059431002,-1.135499954,0.630779982,0.665509999,0.909810007
soldier,-0.058880001,-0.114330001,0.091459997,-0.778940022,1.950600028,0.218559995,-0.139899999,1.074100018,0.033427998,-1.533699989,0.282160014,-0.767849982,-0.139840007,0.192399994,0.192249998,-1.037199974,-0.483610004,0.567099988,-0.879310012,0.598969996,-0.667219996,1.227399945,-0.190129995,0.00091553,0.047809001,-1.953500032,-0.583519995,-0.345640004,0.611329973,0.53075999,1.878600001,-0.884639978,-0.795120001,0.269859999,0.456809998,1.119199991,0.21999,-0.963349998,-0.19483,-0.224559993,0.385939986,0.099907003,0.301910013,-0.846750021,1.072900057,-0.901989996,-0.183620006,-0.192430004,-0.044231001,-0.125190005
teacher,-0.949209988,0.983759999,-0.575020015,-1.382200003,0.784169972,0.328429997,-0.436509997,0.202779993,-0.268559992,0.290969998,0.215519994,-0.12359,0.181649998,-0.204659998,0.28222999,-0.817920029,-0.431239992,1.003499985,0.519900024,0.513580024,0.229489997,1.3671,-0.494049996,0.705990016,0.630630016,-1.708600044,-0.070776999,-1.087599993,-0.800499976,0.051295001,2.342299938,-0.291559994,-0.239999995,-0.583389997,0.764330029,0.464980006,0.197420001,0.67335999,1.105000019,0.137769997,-0.183650002,0.39083001,-0.226339996,0.094743997,0.452030003,-0.629109979,0.528270006,-0.261739999,0.020753,0.903800011
prosecutor,0.429500014,-0.429549992,-0.790120006,0.515299976,0.578729987,-0.0097183,1.024500012,1.075299978,-0.105230004,-0.837629974,-0.554669976,-0.035810001,-1.262599945,-0.232979998,0.964110017,-0.622200012,0.065531,-0.741859972,0.35334,-0.258340001,0.313650012,0.477169991,-0.066156,0.241040006,-0.866140008,-2.57310009,0.36045,0.359589994,-1.460899949,-0.70589,0.866240025,-1.103800058,-0.574090004,-1.339699984,0.145879999,-0.234520003,0.494989991,0.137089998,0.587159991,0.266290009,0.310689986,1.720800042,0.560280025,-0.739600003,0.163440004,-0.547429979,-0.384259999,0.65674001,0.656140029,0.784640014
saint,1.27639997,2.399399996,-1.100900054,-1.542099953,0.501860023,-0.275130004,-0.846220016,0.174600005,-0.188470006,-0.041907001,0.518779993,0.611129999,-0.174860001,-0.928460002,-0.324519992,-0.40843001,-0.19901,-1.128800035,-0.851100028,0.55934,-0.926680028,-0.187130004,-0.945479989,0.454259992,-0.443569988,-0.796609998,-0.947629988,-0.209480003,-0.842149973,-0.0076193,1.382200003,0.62349999,0.266889989,-0.318980008,0.021834999,-0.25068,0.654120028,0.21796,0.627749979,0.975979984,0.826780021,0.446150005,-0.022523001,-0.924870014,0.017586,1.253000021,-0.832080007,-1.42750001,0.392199993,-0.622900009
politician,-1.348899961,-0.206039995,-0.320459992,-0.670970023,1.155300021,1.024299979,-0.43156001,0.437720001,-1.471500039,-0.421420008,-0.044698,-0.310799986,0.356970012,0.670019984,-0.256929994,-0.790170014,0.463939995,0.563979983,-0.334749997,0.812359989,-0.135210007,0.646130025,0.060851999,0.986109972,0.267509997,-2.514600039,-0.245370001,-0.885999978,-0.496859998,1.943300009,1.494899988,-1.065000057,-1.196499944,-0.228210002,0.260129988,-0.328700006,-0.750240028,0.359210014,0.210840002,-0.366899997,0.036127999,1.223899961,-0.59315002,-0.356669992,-0.409240007,0.058038,-1.476300001,-0.452969998,1.389000058,0.089199997
bishop,0.476049989,0.836059988,-1.17900002,-1.15320003,1.326200008,0.390109986,-0.223869994,0.289979994,-0.916599989,-0.55381,0.295560002,0.657890022,-0.388529986,-1.446799994,0.363409996,0.040801998,-0.692030013,-0.506760001,-0.57960999,0.79211998,-0.739650011,-0.026766,-0.511669993,0.839100003,-0.613089979,-1.472800016,1.030799985,-0.47578001,-1.379899979,0.104120001,0.889310002,-0.514460027,-0.184259996,-1.108100057,0.201370001,-0.712960005,0.621029973,-0.219029993,0.343050003,0.622650027,0.352129996,0.884970009,-1.011800051,0.139349997,-0.719869971,1.121700048,-0.642939985,-0.766849995,-0.467790008,-0.137799993
actress,-0.502810001,1.360200047,-0.795669973,0.179780006,0.303259999,2.003400087,-0.291830003,-0.133139998,-0.228330001,0.746039987,0.29479,0.058113001,0.080724001,0.602620006,1.389700055,-0.492049992,-0.120200001,0.461840004,-0.252819985,0.605679989,0.102399997,2.163899899,0.528410017,0.733820021,0.682829976,-1.200000048,-0.59849,-0.159260005,-1.114500046,-0.494080007,1.149199963,0.232800007,0.850709975,-0.289730012,0.607320011,-0.051936001,-0.146170005,0.349570006,-0.506120026,-1.568199992,-0.078745,1.737900019,0.465629995,-1.991000056,-0.690530002,-1.060899973,-0.37481001,-1.713000059,-0.146779999,0.948230028
principal,0.12325,1.167700052,-0.449470013,0.129329994,0.913370013,0.411240011,-0.27184999,0.205750003,-0.19833,-0.151759997,0.208749995,0.876559973,-0.263220012,-0.086635999,-0.449820012,-0.337630004,0.449600011,0.387890011,0.341259986,-0.086453997,0.40952,-0.272969991,-0.571380019,0.309289992,-0.493669987,-0.765709996,0.116530001,-0.714420021,-0.609640002,0.421510011,2.480900049,-0.619930029,0.486009985,-0.722050011,0.762340009,-0.019591,-0.059544999,0.140709996,0.482239991,0.307960004,-0.245920002,0.177619994,-0.213049993,-0.154170007,-0.27274999,-0.474849999,-0.447340012,-0.063629001,-0.022647001,0.977289975
journalist,-0.932940006,0.307850003,-0.032540001,-0.219099998,0.570599973,0.226569995,-1.165300012,0.338200003,0.130989999,-0.035337001,0.173419997,-0.158109993,-0.454109997,0.67385,1.090499997,-1.428500056,-0.140430003,0.196099997,-0.23364,1.034399986,0.407759994,1.893700004,0.312830001,1.072299957,0.615369976,-1.988000035,-0.280250013,-0.673160017,-0.509859979,0.880720019,1.295400023,-1.480700016,-0.112499997,-0.711049974,-0.83148998,0.248989999,-0.477070004,-0.181290001,0.044711001,0.026008001,1.228099942,1.231400013,0.324010015,-0.703279972,0.097732998,-0.779990017,-0.809019983,0.075491004,0.272830009,0.219070002
envoy,0.659569979,1.386700034,-0.282689989,-0.015299,0.545329988,-0.771229982,0.052381001,0.813530028,0.322250009,-1.333299994,-0.085661002,0.503199995,-0.770500004,0.577759981,0.625079989,0.299739987,0.546039999,-0.529320002,1.008599997,0.151419997,0.13944,0.872210026,0.154469997,-0.303570002,0.47319001,-1.558300018,1.145799994,0.25176999,-1.346699953,0.79193002,1.309499979,-0.559449971,-1.503900051,0.083774999,0.428750008,-0.565249979,-0.558990002,-0.100079998,-1.231699944,-0.043956999,-0.179189995,1.44509995,0.419530004,-2.846299887,0.652119994,0.061268002,0.449470013,1.150500059,-1.219400048,0.120119996
economist,-0.814199984,0.336919993,0.336019993,-0.265749991,0.580730021,-0.845969975,-1.021499991,-0.894129992,-0.996640027,-0.207159996,0.507960021,0.773109972,-0.776359975,0.155310005,-0.018045001,0.559239984,1.116400003,-0.186440006,-0.259860009,0.37944001,0.292869985,0.109870002,-0.815760016,-0.158930004,0.022609999,-1.076500058,-0.407510012,-0.45341,-2.051800013,1.194200039,1.271700025,-1.008200049,1.394099951,-0.415829986,-0.415850013,-1.621199965,-1.227100015,-0.291960001,1.972200036,-0.46024999,-0.39763999,0.604550004,0.213599995,-0.70818001,0.928799987,-0.458909988,-0.048955001,1.078699946,0.633249998,1.695299983
worker,-0.306959987,0.072844997,0.199269995,-0.567229986,0.675960004,0.436179996,-0.995239973,0.541360021,0.882089972,-0.479330003,0.396580011,-0.631829977,0.446920007,0.031063,0.442609996,-0.832780004,-0.431690007,0.846379995,0.947480023,-0.230979994,-0.017498,0.637650013,-1.174600005,0.195439994,0.0253,-1.574000001,0.281489998,-0.341049999,0.307729989,0.497539997,2.343199968,-0.309439987,-0.275819987,0.188769996,-0.134169996,0.265940011,0.17859,-0.186790004,1.367799997,0.303959996,-0.394190013,0.095567003,0.193719998,-0.091851003,0.744979978,-1.132200003,-0.87440002,-0.117940001,0.50880003,0.518750012
dean,-0.883549988,0.501269996,0.259270012,-0.847859979,0.092739999,0.028791999,-0.939419985,-0.081670001,-0.147929996,-0.132589996,-0.47231999,0.717329979,-0.566910028,-0.528869987,-0.390769988,0.038805,0.055176001,-0.051518999,-0.472710013,-0.021399001,0.135639995,0.511139989,0.499619991,-0.308670014,-0.144390002,-1.448699951,0.31378001,-0.197860003,-1.213000059,-0.026807001,1.281299949,-0.376729995,0.566129982,-1.213099957,-0.199670002,-0.459120005,-0.373730004,0.166700006,1.211099982,-0.557430029,-0.150769994,0.834100008,-1.031999946,-0.277200013,-0.052152,0.626730025,-0.126430005,-0.507740021,-0.483929992,0.957560003
