he,0.122500002384186,-0.058832999318838,0.23657999932766,-0.288769990205765,-0.028180999681354,0.315239995718002,0.07022900134325,0.164470002055168,-0.027622999623418,0.252139985561371,0.211740002036095,-0.059673998504877,0.36133000254631,0.136069998145103,0.187549993395805,-0.148699998855591,0.313149988651276,0.133680000901222,-0.597029983997345,-0.030161000788212,0.080655999481678,0.261619985103607,-0.055923998355866,-0.353509992361069,0.347220003604889,-0.005580100230873,-0.579349994659424,-0.880069971084595,0.429309993982315,-0.156949996948242,-0.51256000995636,1.26839995384216,-0.252279996871948,0.352649986743927,-0.464190006256104,0.55647999048233,-0.575559973716736,0.32574000954628,-0.218930006027222,-0.131779998540878,-1.10269999504089,-0.039590999484062,0.896430015563965,-0.984499990940094,-0.47393000125885,-0.128549993038178,0.635060012340546,-0.948880016803741,0.400880008935928,-0.775420010089874,-0.351529985666275,-0.277880012989044,0.687470018863678,1.45799994468689,-0.384739995002747,-2.89369988441467,-0.295230001211166,-0.388359993696213,0.94880998134613,1.38909995555878,0.054591000080109,0.704859972000122,-0.656989991664887,0.075648002326489,0.765500009059906,-0.633650004863739,0.865559995174408,0.424409985542297,0.147960007190704,0.415600001811981,0.293540000915527,-0.512950003147125,0.196349993348122,-0.455680012702942,0.008024600334466,0.145280003547668,-0.15395000576973,0.114059999585152,-1.2166999578476,-0.111100003123283,0.826399981975555,0.217380002140999,-0.637759983539581,-0.074873998761177,-1.71300005912781,-0.882700026035309,-0.007305799983442,-0.376230001449585,-0.502089977264404,-0.588440001010895,-0.249430000782013,-1.04250001907349,0.276780009269714,0.641420006752014,-0.646049976348877,0.435589998960495,-0.372759997844696,-0.00320679997094,0.187439993023872,0.307020008563995
she,0.314359992742538,0.153119996190071,0.182589992880821,-0.095890000462532,0.131950005888939,0.442820012569428,-0.140139997005463,0.848789989948273,0.570540010929108,0.202120006084442,0.357520014047623,0.279020011425018,0.242420002818108,0.592859983444214,0.07091099768877,-0.223580002784729,0.290470004081726,0.258370012044907,-0.523880004882813,0.207399994134903,-0.190310001373291,0.078523002564907,0.37389999628067,0.134120002388954,0.600669980049133,0.703320026397705,-0.538100004196167,-1.51779997348785,0.496230006217957,-0.313890010118484,-0.406910002231598,1.11360001564026,0.472779989242554,0.320259988307953,-0.077384002506733,0.292270004749298,-0.286720007658005,0.133039996027947,0.103679999709129,-0.265920013189316,-1.07490003108978,-0.197410002350807,0.117559999227524,-0.553550004959106,-0.269679993391037,-0.06938199698925,-0.087300002574921,-0.610859990119934,0.791689991950989,-0.45728999376297,-0.210370004177093,-0.446489989757538,1.0217000246048,1.44550001621246,-0.155919998884201,-2.90289998054504,-0.14452999830246,-0.226679995656013,0.857150018215179,1.13989996910095,0.181960001587868,1.07070004940033,-0.353080004453659,0.144150003790855,0.639159977436066,-0.35275000333786,0.726920008659363,0.306089997291565,0.262290000915527,0.431919991970062,0.137089997529984,-0.122239999473095,0.114730000495911,0.21212999522686,0.22664999961853,0.851000010967254,-0.107369996607304,-0.495449990034103,-0.885839998722076,-0.543869972229004,0.172010004520416,-0.025368999689818,-0.080527000129223,0.338420003652573,-1.97010004520416,-1.40760004520416,-0.074442997574806,-0.212329998612404,-0.659060001373291,-0.603640019893646,0.012477000243962,-0.742299973964691,0.95702999830246,0.410569995641708,-0.533519983291626,0.657469987869263,-0.564920008182526,-0.042725000530481,0.060966998338699,0.743449985980987
president,-0.064548999071121,-0.138119995594025,0.500169992446899,0.414339989423752,0.458319991827011,-0.048330999910832,-0.216509997844696,0.34986999630928,-0.832350015640259,-0.622820019721985,-0.400990009307861,-0.319779992103577,0.429280012845993,-0.026034999638796,-0.161709994077683,-0.325129985809326,0.776040017604828,-0.398519992828369,-0.670130014419556,-0.558759987354279,-0.398629993200302,-0.281430006027222,0.68614000082016,0.29229000210762,-0.714600026607513,0.369949996471405,-0.453090012073517,-0.231930002570152,0.769159972667694,-0.03158900141716,1.06029999256134,1.54460000991821,-0.132719993591309,0.337009996175766,-0.975610017776489,0.736169993877411,0.608410000801086,0.558000028133392,-0.39274001121521,0.112099997699261,-1.04739999771118,-0.036919999867678,0.999080002307892,-0.044925000518561,-0.41185998916626,0.196050003170967,0.093281000852585,-0.59622997045517,-0.607649981975555,-0.474200010299683,-0.301620006561279,-0.701279997825623,-0.200550004839897,0.995190024375916,0.200880005955696,-2.56360006332397,-0.146270006895065,0.778240025043487,1.49129998683929,0.297239989042282,-0.12083999812603,-0.060081999748945,0.079880997538567,-0.38348001241684,0.413709998130798,-0.412840008735657,0.617020010948181,1.13160002231598,-0.047433998435736,0.284799993038177,0.57694000005722,-0.455009996891022,-0.763589978218079,-1.16589999198914,0.068945996463299,-0.224979996681213,0.186910003423691,0.641420006752014,-1.75049996376038,-0.091247998178005,0.858479976654053,-0.522029995918274,-0.381220012903213,-0.433349996805191,-0.737060010433197,-0.516089975833893,-0.13884000480175,0.651279985904694,0.66746997833252,-2.13339996337891,0.934289991855621,0.240360006690025,-0.433979988098145,0.864939987659454,-0.783190011978149,-0.032875001430512,-0.197610005736351,-0.231460005044937,-0.202559992671013,0.119300000369549
minister,-1.51810002326965,-0.748310029506683,0.268920004367828,0.634760022163391,0.323570013046265,-0.954720020294189,-0.633700013160706,0.134560003876686,0.494219988584518,0.247209995985031,-0.632189989089966,-0.010343000292778,-0.540329992771149,1.19519996643066,0.363579988479614,-0.795029997825623,-0.443199992179871,-0.716159999370575,-1.88540005683899,0.156819999217987,-0.347519993782043,-0.035672001540661,0.265590012073517,-0.178969994187355,-0.306569993495941,-0.453839987516403,0.329519987106323,-0.008902000263333,0.491609990596771,0.320800006389618,-0.273889988660812,0.563549995422363,-0.137630000710487,-0.23259000480175,-0.814220011234283,0.237890005111694,-0.079768002033234,0.554820001125336,-1.06850004196167,-0.37092000246048,-0.579519987106323,-0.199469998478889,1.72459995746613,0.037071999162436,0.902490019798279,-0.385010004043579,-0.273909986019135,-0.004116099793464,-0.497319996356964,-0.298640012741089,0.520179986953735,-0.461419999599457,0.7360799908638,1.42879998683929,-0.286579996347427,-1.75789999961853,-0.960380017757416,1.41840004920959,1.32130002975464,0.90666002035141,0.098255999386311,-0.683130025863647,-0.088129997253418,-0.76529997587204,0.601549983024597,0.568949997425079,0.662069976329803,0.681169986724854,0.687390029430389,-0.252600014209747,0.367689996957779,-0.713320016860962,-0.576610028743744,-1.45019996166229,-0.263359993696213,0.510950028896332,-1.06640005111694,1.35210001468658,-0.913730025291443,-0.157110005617142,0.772710025310516,0.237020000815392,0.411940008401871,-0.59416002035141,-0.611559987068176,-0.828530013561249,0.140849992632866,0.759509980678558,0.453240007162094,-1.68959999084473,1.19589996337891,-0.675339996814728,-0.443089991807938,0.756349980831146,-0.69420999288559,0.474119991064072,-0.15752999484539,-0.502860009670258,0.05485999956727,-0.816820025444031
director,0.26554000377655,-0.782859981060028,-0.088446997106075,-1.01310002803803,0.995329976081848,-0.940810024738312,-0.368699997663498,0.33594998717308,-0.661310017108917,0.018659999594092,-0.105829998850822,-0.507570028305054,0.439570009708404,0.116680003702641,0.00683580012992,-0.162459999322891,0.832210004329681,-0.029842000454664,-0.581070005893707,0.597970008850098,-0.346529990434647,0.338010013103485,0.083348996937275,-0.336890012025833,-0.155550003051758,0.303700000047684,0.36217999458313,-0.49779000878334,-0.10419999808073,0.23055000603199,-0.922519981861114,0.606249988079071,-0.347070008516312,0.391550004482269,-1.12080001831055,-0.054765999317169,0.091888003051281,1.30569994449615,0.171120002865791,-0.475239992141724,-0.389200001955032,-0.061009000986815,-0.603619992733002,0.484899997711182,0.829050004482269,0.1980299949646,-0.733240008354187,-0.552460014820099,-0.469300001859665,-0.173260003328323,0.256619989871979,-1.05209994316101,-0.325599998235703,0.136470004916191,0.12831999361515,-2.4086000919342,-0.282449990510941,0.718020021915436,0.8784099817276,0.071353003382683,0.535839974880219,0.574169993400574,0.56343001127243,-0.120180003345013,0.504559993743897,-0.610809981822968,0.49770998954773,1.22899997234344,0.771359980106354,1.29480004310608,0.749130010604858,0.165639996528626,-0.289059996604919,-0.502070009708405,0.310339987277985,-0.800939977169037,-0.779470026493073,0.217940002679825,-1.06719994544983,-0.222269997000694,0.345070004463196,-0.133359998464584,-0.058961000293493,0.212339997291565,-1.42770004272461,0.074573002755642,-0.312330007553101,-0.000539440021385,0.156979992985725,-1.0382000207901,0.983280003070831,-0.595589995384216,0.43996998667717,0.550260007381439,0.364620000123978,0.841359972953796,-0.001432799967006,-0.24872000515461,-0.100550003349781,0.095509000122547
secretary,-0.472020000219345,-0.562740027904511,0.858120024204254,-0.051911998540163,0.491030007600784,-0.881919980049133,-0.135790005326271,0.635749995708466,-0.062959000468254,-0.529020011425018,-0.440670013427734,-1.32340002059937,0.377110004425049,0.896489977836609,-0.032430998980999,-0.384229987859726,0.072623997926712,-0.04144199937582,-1.24170005321503,-0.43656000494957,0.305429995059967,0.100519999861717,-0.099338002502918,-0.360769987106323,-1.04170000553131,0.305189996957779,-0.05876199901104,-0.90039998292923,0.391660004854202,0.470730006694794,-0.214230000972748,0.173250004649162,-0.024064000695944,-0.026600999757648,-0.742709994316101,1.26180005073547,-0.262389987707138,0.566380023956299,-0.094048999249935,0.517239987850189,-1.35899996757507,-0.842970013618469,0.964349985122681,0.247820004820824,0.713760018348694,-0.158000007271767,-0.642139971256256,-0.436120003461838,-0.616659998893738,-0.615960001945496,0.721660017967224,-0.517009973526001,0.667530000209808,0.570429980754852,-0.139320001006126,-1.53569996356964,-0.243860006332397,0.62975001335144,0.83841997385025,0.437819987535477,-0.095426999032497,-0.14724999666214,0.315539985895157,-0.294310003519058,0.574119985103607,-0.680630028247833,0.079620003700256,1.6686999797821,0.932780027389526,0.467880010604858,0.582080006599426,-0.201150000095367,-0.661180019378662,-1.67700004577637,0.428140014410019,0.397579997777939,-0.806439995765686,0.710860013961792,-1.50839996337891,0.159400001168251,-0.123530000448227,-0.356220006942749,0.206000000238419,-0.072232998907566,-0.812200009822845,0.044458001852036,-0.439759999513626,0.1720400005579,0.229760006070137,-1.35220003128052,0.781549990177154,-0.182300001382828,-0.428970009088516,0.72350001335144,-0.135590001940727,0.07472900301218,0.270990014076233,-0.292629987001419,-0.708180010318756,-0.51256000995636
coach,0.529229998588562,0.197909995913506,0.750559985637665,-1.71570003032684,-1.23599994182587,0.028436999768019,0.784619987010956,0.580470025539398,-1.25569999217987,-0.092069998383522,-0.47257000207901,-0.569329977035522,0.270529985427856,0.0703129991889,0.031113000586629,-0.798669993877411,0.295879989862442,-0.174639999866486,-1.16089999675751,0.833029985427856,-0.840650022029877,0.93980997800827,-0.9619500041008,0.464689999818802,0.070182003080845,-0.584510028362274,-0.447160005569458,-0.926270008087158,0.585020005702972,-0.046245999634266,-0.977140009403229,1.11360001564026,-0.67874002456665,0.027101000770927,-0.896520018577576,-0.190699994564056,-1.11029994487762,0.657769978046417,-0.313679993152618,-0.673709988594055,0.201059997081757,-0.110299997031689,1.01030004024506,-0.298720002174377,0.135319992899895,1.25559997558594,0.462240010499954,-0.30307000875473,0.506640017032623,-0.895850002765656,0.387769997119904,-0.251199990510941,-0.435629993677139,0.74769002199173,0.640659987926483,-2.38809990882874,-0.611570000648499,0.492320001125336,0.331919997930527,0.477039992809296,0.016971999779344,-0.107799999415874,-0.226559996604919,-0.231619998812675,0.432790011167526,-0.19463999569416,0.447939991950989,1.01789999008179,-0.56632000207901,1.0958000421524,0.315429985523224,-0.450760006904602,0.04636299982667,-0.562619984149933,0.316920012235641,0.190410003066063,-0.069747999310494,0.969020009040832,0.211769998073578,0.086056999862194,0.640590012073517,-0.679109990596771,-1.24570000171661,-0.712279975414276,-0.488559991121292,-0.640879988670349,-0.509630024433136,0.111340001225472,-0.256940007209778,-0.475499987602234,-0.050856001675129,0.572939991950989,-0.436309993267059,0.873350024223328,0.089748002588749,-0.070954002439976,-1.78250002861023,0.578459978103638,0.232720002532005,-0.144820004701614
manager,0.140239998698235,-0.186499997973442,0.195649996399879,-0.916159987449646,-0.071061000227928,-0.44598001241684,0.366050004959106,-0.012751000002027,-0.458759993314743,-0.232800006866455,0.162349998950958,-0.619499981403351,0.584280014038086,-0.282119989395142,0.194509997963905,-0.979550004005432,0.731280028820038,0.104240000247955,-0.206829994916916,0.664789974689483,-0.112839996814728,0.257999986410141,-0.794960021972656,-0.44743999838829,-0.146259993314743,-0.01069900020957,0.353390008211136,-0.317629992961884,-0.112659998238087,0.127179995179176,-0.855509996414185,1.38450002670288,-0.369720011949539,0.223389998078346,-0.477270007133484,0.418689996004105,-0.664610028266907,0.619700014591217,0.417620003223419,-1.30050003528595,1.00750005245209,-0.620019972324371,0.702539980411529,-0.078776001930237,0.492769986391068,0.979849994182587,-0.137960001826286,-0.398270010948181,0.487619996070862,-0.766650021076202,0.296079993247986,-0.614570021629334,-0.470120012760162,0.539160013198853,0.435950011014938,-2.23280000686645,-0.787930011749268,0.163269996643066,0.553200006484985,0.753690004348755,0.110959999263287,-0.256830006837845,-0.480610013008118,0.219080001115799,0.596979975700378,-0.386909991502762,0.995400011539459,0.8473100066185,0.516569972038269,0.634220004081726,-0.291449993848801,0.32014000415802,-0.686819970607758,-1.50890004634857,0.332069993019104,-0.150340005755425,-0.257059991359711,0.457080006599426,-1.14189994335175,0.206530004739761,0.839399993419647,0.053851000964642,-0.568979978561401,-0.355369985103607,-0.495810002088547,-0.060440000146628,-0.522149980068207,0.289460003376007,-0.166020005941391,-0.402449995279312,0.205899998545647,-0.003589800093323,0.490960001945496,0.666540026664734,0.450470000505447,0.771260023117065,-0.336910009384155,0.816540002822876,0.092509999871254,-0.040468998253346
judge,0.618130028247833,-0.771920025348663,0.438620001077652,0.009397000074387,-0.185900002717972,0.603510022163391,-0.707750022411346,0.494630008935928,-0.547240018844605,-0.250629991292953,-0.35945999622345,-0.052498999983072,-0.365429997444153,-0.225130006670952,-0.138919994235039,-0.473479986190796,0.044812999665737,-0.132589995861053,-1.11790001392365,0.758880019187927,-0.035732001066208,-0.568740010261535,1.03559994697571,-0.411480009555817,0.307119995355606,0.097595997154713,0.156700000166893,-1.45340001583099,-0.031438000500202,0.635550022125244,1.29359996318817,0.096312001347542,-0.295280009508133,-0.02777099981904,-0.357499986886978,-0.123489998281002,-0.251769989728928,-0.558200001716614,0.550310015678406,-0.226109996438026,-0.608240008354187,-0.171639993786812,0.398710012435913,-0.768920004367828,0.186230003833771,-0.479579985141754,-0.471150010824204,-1.4646999835968,-0.181170001626015,-0.496369987726212,0.649209976196289,-0.652629971504211,0.666710019111633,0.719229996204376,-0.44216999411583,-1.3918000459671,-0.497409999370575,-0.037416998296976,1.70850002765656,0.311419993638992,-0.417609989643097,0.432080000638962,0.447670012712479,-0.047231998294592,0.739979982376099,-1.25150001049042,0.031010000035167,1.50839996337891,-1.12559998035431,0.712740004062653,0.128849998116493,0.355010002851486,0.070460997521877,-0.17229999601841,0.305830001831055,0.300159990787506,-0.168430000543594,-0.524590015411377,0.044218998402357,-0.429329991340637,0.322769999504089,-0.507529973983765,-0.494679987430573,-0.219530001282692,-0.9235799908638,-0.980799973011017,-0.199719995260239,0.282400012016296,0.218429997563362,-0.811209976673126,0.047090001404286,-0.929499983787537,-0.871140003204346,0.418020009994507,0.726260006427765,0.890089988708496,0.543079972267151,-0.449039995670319,-0.097924999892712,-0.088202998042107
officer,-0.033498998731375,-1.13409996032715,-0.052864000201225,-0.568159997463226,0.178010001778603,-0.036579001694918,0.209450006484985,-0.065438002347946,-0.298070013523102,0.673529982566834,0.295899987220764,-0.047520998865366,0.536270022392273,0.391770005226135,-0.085419997572899,-0.649999976158142,0.600950002670288,-0.496010005474091,-1.11199998855591,0.295500010251999,0.137850001454353,-0.480879992246628,0.262279987335205,-0.165680006146431,-0.511929988861084,0.044629000127316,-0.126790001988411,-0.454380005598068,0.434430003166199,0.258639991283417,0.186169996857643,0.568009972572327,-0.421979993581772,-0.654429972171783,-0.016744999215007,-0.354149997234344,-0.758260011672974,0.351850003004074,1.37800002098084,0.032559998333454,-0.223450005054474,0.110260002315044,0.579020023345947,-0.065066002309322,0.536920011043549,0.78286999464035,-0.549279987812042,-0.189480006694794,-0.510900020599365,-0.511089980602264,0.527540028095245,-0.620090007781982,-0.520829975605011,1.27180004119873,0.019718000665307,-1.59200000762939,-0.396780014038086,-0.287250012159348,1.64610004425049,0.710460007190704,0.188140004873276,0.241640001535416,-0.011280000209808,0.429410010576248,-0.051766999065876,-0.99329000711441,0.385479986667633,0.510259985923767,0.797249972820282,1.88719999790192,-0.070603996515274,-0.540960013866425,-0.340590000152588,-0.575640022754669,0.47859001159668,0.130360007286072,0.103880003094673,0.350840002298355,-0.872959971427918,-0.309219986200333,0.738699972629547,-0.174189999699593,0.181409999728203,0.030728999525309,-0.809080004692078,-0.64740002155304,-0.063592001795769,-0.476929992437363,0.469240009784699,-0.624499976634979,0.487679988145828,-0.688549995422363,0.216690003871918,0.286769986152649,0.433660000562668,0.797089993953705,0.48377999663353,-0.205899998545647,-0.703629970550537,0.132469996809959
